Zip,Zip Code Type,City,state,county,area_codes,Latitude,Longitude,Population
62053,STANDARD,Kampsville,IL,Calhoun County,618,39.3,-90.62,527
62054,STANDARD,Kane,IL,Greene County,618,39.19,-90.35,687
62056,STANDARD,Litchfield,IL,Montgomery County,217,39.17,-89.65,7390
62060,STANDARD,Madison,IL,Madison County,618,38.67,-90.15,3283
62061,STANDARD,Marine,IL,Madison County,618,38.78,-89.77,1517
62062,STANDARD,Maryville,IL,Madison County,618,38.72,-89.96,6650
62063,STANDARD,Medora,IL,Macoupin County,618,39.17,-90.14,1056
62065,STANDARD,Michael,IL,Calhoun County,618,39.23,-90.62,0
62067,STANDARD,Moro,IL,Madison County,,38.95,-89.99,2152
62069,STANDARD,Mount Olive,IL,Macoupin County,217,39.07,-89.72,2743
62070,STANDARD,Mozier,IL,Calhoun County,618,39.29,-90.75,0
62074,STANDARD,New Douglas,IL,Madison County,"618,217",38.97,-89.66,928
62075,STANDARD,Nokomis,IL,Montgomery County,217,39.3,-89.28,2868
62079,STANDARD,Piasa,IL,Macoupin County,,39.11,-90.12,0
62080,STANDARD,Ramsey,IL,Fayette County,618,39.14,-89.1,2064
62081,STANDARD,Rockbridge,IL,Greene County,217,39.27,-90.2,0
62082,STANDARD,Roodhouse,IL,Greene County,217,39.48,-90.37,2311
62083,STANDARD,Rosamond,IL,Christian County,217,39.39,-89.19,0
62084,STANDARD,Roxana,IL,Madison County,,38.83,-90.05,1316
62086,STANDARD,Sorento,IL,Bond County,217,39,-89.57,1176
62087,STANDARD,South Roxana,IL,Madison County,,38.82,-90.05,1547
62088,STANDARD,Staunton,IL,Macoupin County,618,39.01,-89.78,5808
62090,STANDARD,Venice,IL,Madison County,618,38.67,-90.16,747
62091,STANDARD,Walshville,IL,Montgomery County,217,39.06,-89.61,0
62092,STANDARD,White Hall,IL,Greene County,217,39.43,-90.4,2208
